Category,Subcategory,Local term,English translation,Simple category
Dogwhistle,Immigration,سوسمار خور,Lizard Creek,Dogwhistle
Dogwhistle,Immigration,اجنبی,stranger,Dogwhistle
Dogwhistle,Terrorism,تروریست,terrorist,Dogwhistle
Dogwhistle,Terrorism,داعش,Isis,Dogwhistle
Dogwhistle,Terrorism,داعشی,ISIS,Dogwhistle
Dogwhistle,Terrorism,تکفیری,Takfiri,Dogwhistle
Dogwhistle,Terrorism,تروریسم,terrorism,Dogwhistle
Dogwhistle,Terrorism,تروریستی,terrorist,Dogwhistle
Dogwhistle,Crime,دزد,the thief,Dogwhistle
Dogwhistle,Crime,قاتل,the murderer,Dogwhistle
Dogwhistle,Crime,جانی,Johnny,Dogwhistle
Dogwhistle,Crime,حروم خور,Horum Khor,Dogwhistle
Dogwhistle,Crime,اختلاس گر,embezzler,Dogwhistle
Dogwhistle,Crime,رشوه خور,bribe taker,Dogwhistle
Dogwhistle,Crime,رشوه بگیر,take a bribe,Dogwhistle
Dogwhistle,Crime,اغتشاشگر,disturbing,Dogwhistle
Dogwhistle,Crime,ربا,usury,Dogwhistle
Dogwhistle,Crime,رباخور,usurer,Dogwhistle
Dogwhistle,Crime,رباکار,usurer,Dogwhistle
Dogwhistle,Crime,آشوب گر,Rioter,Dogwhistle
Dogwhistle,Crime,مجرم,the criminal,Dogwhistle
Dogwhistle,Gangs,الوات,Alwat,Dogwhistle
Dogwhistle,Gangs,لات,Lat,Dogwhistle
Family,Geneology,مادر / پدر,father mother,Family
Family,Geneology,برادر / خواهر,brother/sister,Family
Family,Geneology,ژن,Gene,Family
Family,Geneology,بی خانواده,Without family,Family
Family,Geneology,بی پدر و مادر,without parents,Family
Family,Geneology,عمه ننه,great aunt,Family
Family,Geneology,کس مادرت,Who is your mother?,Family
Family,Geneology,مادر جنده,Jande's mother,Family
Family,Geneology,بی کس,alone,Family
Family,Geneology,یتیم,orphan,Family
Family,Geneology,گور پدرت,your father's grave,Family
Family,Geneology,پدرسگ,father dog,Family
Family,Geneology,مادر قبحه,ugly mother,Family
Family,Geneology,کس خواهرت,Who is your sister?,Family
Family,Geneology,کیرم تو مادرت,I am your mother,Family
Family,Geneology,کیرم تو خواهرت,I am your sister,Family
Family,Geneology,بی ناموس,dishonorable,Family
Family,Geneology,کس ننت,nobody,Family
Family,Geneology,کس خوارت,who eats you,Family
Family,Geneology,خارکسسه,Kharkesse,Family
Family,Relationships,دوست دختر,girlfriend,Family
Family,Relationships,دوست پسر,boy friend,Family
Family,Relationships,زید,Zaid,Family
Family,Marriage,زن,Female,Family
Family,Marriage,شوهر,Husband,Family
Family,Marriage,نامزد,Fiance,Family
Family,Marriage,نامزد,Fiance,Family
Family,Marriage,زن خراب,broken woman,Family
Family,Marriage,قرمساق,slim leg,Family
General abuse,General swearing,حرام زاده ,Bastard,General abuse
General abuse,General swearing,گایش,Gaish,General abuse
General abuse,General swearing,اسکل,Skel,General abuse
General abuse,General swearing,گوه,the wedge,General abuse
General abuse,General swearing,جقی,Jacky,General abuse
General abuse,General swearing,کس کش,kill,General abuse
General abuse,General swearing,کیری,Kerry,General abuse
General abuse,General swearing,کونی,Connie,General abuse
General abuse,General swearing,کون دریده,ripped ass,General abuse
General abuse,General swearing,کون کش,ass killer,General abuse
General abuse,General swearing,کسخل,idiot,General abuse
General abuse,General swearing,جاکش,his place,General abuse
General abuse,General swearing,عوضی,Changeling,General abuse
General abuse,General swearing,کثافت,Dirt,General abuse
General abuse,General swearing,ریده سگ,dog bark,General abuse
General abuse,General swearing,عنتر,Antar,General abuse
General abuse,General swearing,سگ,Dog,General abuse
General abuse,General swearing,توله سگ,puppy,General abuse
General abuse,General swearing,مارموز,Mysterious,General abuse
General abuse,General swearing,موزمار,Mozmar,General abuse
General abuse,General swearing,بی همه چیز,without everything,General abuse
General abuse,General swearing,حروم زاده,Bastard,General abuse
General abuse,General swearing,لعنتی,damn it,General abuse
General abuse,General swearing,مفنگی,a gun,General abuse
General abuse,General swearing,ذلیل,Humiliated,General abuse
General abuse,General swearing,حقیر,humble,General abuse
General abuse,General swearing,آشغال,the rubbish,General abuse
General abuse,General swearing,متعفن,smelly,General abuse
General abuse,General swearing,گوه ,the wedge,General abuse
General abuse,General swearing,گوه سگ,dog wedge,General abuse
General abuse,General swearing,اسکل,Skel,General abuse
General abuse,General swearing,مرتیکه,Martike,General abuse
General abuse,General swearing,مردک,the man,General abuse
General abuse,General swearing,الدنگ,Eldang,General abuse
General abuse,General swearing,مفتخور,proud,General abuse
General abuse,General swearing,پفیوز,Pephiuse,General abuse
General abuse,General swearing,ریقو,Rigo,General abuse
General abuse,General swearing,لاشی,a dead body,General abuse
General abuse,General swearing,لاش سگ,dog carcass,General abuse
General abuse,General swearing,بی وجدان,Unconscionable,General abuse
General abuse,General swearing,بی تربیت,Impolite,General abuse
General abuse,General swearing,بی ادب,impolite,General abuse
General abuse,General swearing,حرومی,Harumi,General abuse
General abuse,General swearing,مادر جنده,Jande's mother,General abuse
General abuse,General swearing,بی خانواده,Without family,General abuse
General abuse,General swearing,کون پاره,torn ass,General abuse
General abuse,General swearing,کون دریده,ripped ass,General abuse
General abuse,General swearing,قوزمیت,Kuzmit,General abuse
General abuse,General swearing,ریدم بهت,I read you,General abuse
General abuse,General swearing,دیوث ,Cuckold,General abuse
General abuse,General swearing,کس پاره,broken person,General abuse
General abuse,General swearing,تخم سگ,dog egg,General abuse
General abuse,General swearing,به تخمم,to my egg,General abuse
General abuse,General swearing,خایه,Khaye,General abuse
General abuse,General swearing,خایه لیس,Khaye Lis,General abuse
General abuse,General swearing,اوزگل,Ozgol,General abuse
General abuse,General swearing,اسگل,Esgol,General abuse
General abuse,General swearing,جنده,Gendah,General abuse
General abuse,General swearing,گوساله ,the calf,General abuse
General abuse,General swearing,الاغ,Donkey,General abuse
General abuse,General swearing,بیشعور,unconscious,General abuse
General abuse,General swearing,بی شعور,unconscious,General abuse
General abuse,General swearing,کثافط,Garbage,General abuse
General abuse,General swearing,بی لیاقت,unworthy,General abuse
General abuse,General swearing,نفهم ,don't understand,General abuse
General abuse,General swearing,حرومی,Harumi,General abuse
General abuse,General swearing,خاک تو سرت,dirt in your head,General abuse
General abuse,General swearing,گل تو سرت,flower in your head,General abuse
General abuse,General swearing,ریدم به قبرت,I went to your grave,General abuse
General abuse,General swearing,ریدم به قبر بابات,I went to your father's grave,General abuse
General abuse,General swearing,شاشیدم به قبرت,I urinated on your grave,General abuse
General abuse,General swearing,گاگول,Gogol,General abuse
General abuse,General swearing,انگل,parasite,General abuse
General abuse,General swearing,شپش,lice,General abuse
General abuse,General swearing,خر ,Donkey,General abuse
General abuse,General swearing,دهاتی,rustic,General abuse
General abuse,General swearing,ساییدیمون,Saidimon,General abuse
General abuse,General swearing,گاییدیمون,gaydemon,General abuse
General abuse,General swearing,به گا رفتم,I went to Ga,General abuse
General abuse,General swearing,گاییدمت,Gaidemt,General abuse
General abuse,General swearing,خوارتو گاییدم,I will eat you,General abuse
General abuse,General swearing,مادرتو گاییدم,I called your mother,General abuse
General abuse,General swearing,ریدم به قیافت,Ridham to look,General abuse
General abuse,General swearing,ریدم به هیکلت,Ridham to your body,General abuse
General abuse,General swearing,حروم لقمه,Holy morsel,General abuse
General abuse,General swearing,کیرخور,a glutton,General abuse
General abuse,General swearing,کسلیس,Kaslis,General abuse
General abuse,General swearing,لاش پستون,Piston carcass,General abuse
General abuse,General swearing,کون ,bottom,General abuse
General abuse,General swearing,حرامی,Harami,General abuse
General abuse,General swearing,حرومی ,Harumi,General abuse
General abuse,General swearing,پدر صلواتی,Father Salvati,General abuse
General abuse,General swearing,لامصب,Lamsab,General abuse
General abuse,General swearing,لامذهب,Non-religious,General abuse
General abuse,General swearing,گه ,Shit,General abuse
General abuse,General swearing,خایه مال,Khaye Mal,General abuse
General abuse,General swearing,بی خایه,no shame,General abuse
General abuse,General swearing,مرد حسابی ,Arithmetic man,General abuse
General abuse,General swearing,مرد ناحسابی,Unaccountable man,General abuse
General abuse,General swearing,گوزو,Gozo,General abuse
General abuse,General swearing,گوز کدوم کونی,Which fart are you?,General abuse
General abuse,General swearing,نحس,Sadness,General abuse
General abuse,General swearing,منحوس,inauspicious,General abuse
General abuse,General swearing,نجس,impure,General abuse
General abuse,General swearing,نجاست,impurity,General abuse
General abuse,General swearing,لجن ,mud,General abuse
General abuse,General swearing,لجنزار,Slough,General abuse
General abuse,General swearing,لجباز,Stubborn,General abuse
General abuse,General swearing,گوه خور,wedge eater,General abuse
General abuse,General swearing,گه خوری نکن,don't eat shit,General abuse
General abuse,General swearing,گه نخور,don't eat shit,General abuse
General abuse,General swearing,گوه بخور,eat a wedge,General abuse
General abuse,General swearing,گه بخور,eat shit,General abuse
General abuse,General swearing,عن آقا,about sir,General abuse
General abuse,General swearing,چسو,Chesu,General abuse
General abuse,General swearing,چسکی,Chesky,General abuse
General abuse,General swearing,کیرم دهنت,your mouthwash,General abuse
General abuse,General swearing,کیرمو بخور,eat cream,General abuse
General abuse,General swearing,کس نگو,don't tell anyone,General abuse
General abuse,General swearing,یاوه گو,Yahweh,General abuse
General abuse,General swearing,روانی,psychological,General abuse
General abuse,General swearing,روان پریش ,psycho,General abuse
General abuse,General swearing,سرشو بخور,eat his head,General abuse
General abuse,General swearing,سگ مصب,estuary dog,General abuse
General abuse,General swearing,سگ صفت,dog trait,General abuse
General abuse,General swearing,بی صفت,featureless,General abuse
General abuse,General swearing,سگ توله,puppy dog,General abuse
General abuse,General swearing,کره خر,donkey butter,General abuse
General abuse,General swearing,کره الاغ,donkey butter,General abuse
General abuse,General swearing,اسب,Horse,General abuse
General abuse,General swearing,لاش خر,donkey carcass,General abuse
General abuse,General swearing,نره خر,Donkey,General abuse
General abuse,General swearing,گاوی؟,Cow?,General abuse
General abuse,General swearing,دهنت سرویس,service mouth,General abuse
General abuse,General swearing,دهن سرویس,service mouth,General abuse
General abuse,General swearing,جنده سگ,dog,General abuse
General abuse,General swearing,سگ تو روحت,The dog is in your soul,General abuse
General abuse,General swearing,گندم من قنت,My wheat is in Qant,General abuse
General abuse,General swearing,سیکتیر,more powerful,General abuse
General abuse,General swearing,سیک,Sikh,General abuse
General abuse,General swearing,بچه ننه,Grandma's baby,General abuse
General abuse,General swearing,شیرم توت,Mulberry milk,General abuse
General abuse,General swearing,مادر فاکر,Faker's mother,General abuse
General abuse,General swearing,فاک یو,Fak Yu,General abuse
General abuse,General swearing,فاک بهت ,fuck you,General abuse
General abuse,General swearing,شت,Shat,General abuse
General abuse,General swearing,هولی شت,Holi Shet,General abuse
General abuse,General swearing,فاکینگ شت,Faking Shet,General abuse
General abuse,General swearing,حمال,porter,General abuse
General abuse,General swearing,بدبخت,Miserable,General abuse
General abuse,General swearing,بیچاره,the poor,General abuse
General abuse,General swearing,ریدم به این زندگی,I came back to this life,General abuse
General abuse,General swearing,پست ,Post,General abuse
General abuse,General swearing,پست فطرت,Mean,General abuse
General abuse,General swearing,اوسکل,Oskel,General abuse
General abuse,General swearing,پست طینت,Your post,General abuse
General abuse,General swearing,حمار,donkey,General abuse
General abuse,General swearing,کونی ,Connie,General abuse
General abuse,General swearing,کیری,Kerry,General abuse
General abuse,General swearing,کیر خر,Donkey's ass,General abuse
General abuse,General swearing,کیر اسب,horse fart,General abuse
General abuse,General swearing,مفخور,proud,General abuse
General abuse,General swearing,مفت خور,free eater,General abuse
General abuse,General swearing,حرام لقمه,Forbidden morsel,General abuse
General abuse,General swearing,ذات خراب,bad nature,General abuse
General abuse,General swearing,ذات کثیف,dirty nature,General abuse
General abuse,General swearing,جلبک,Algae,General abuse
General abuse,General swearing,مغز فندقی,Hazelnut,General abuse
General abuse,General swearing,سادیسمی,Sadism,General abuse
General abuse,General swearing,باباغوری,Baba Ghori,General abuse
General abuse,General swearing,آپارادی,Aparadi,General abuse
General abuse,General swearing,شلخته,Slutty,General abuse
General abuse,General swearing,ملنگ,Melang,General abuse
General abuse,General swearing,بنجل,Benjal,General abuse
General abuse,General swearing,پپه,Pepe,General abuse
General abuse,General swearing,جغله,gravel,General abuse
General abuse,General swearing,آش و لاش,garbage,General abuse
General abuse,General swearing,آش و پت,Ash and Pat,General abuse
General abuse,General swearing,آویزون,hanging,General abuse
General abuse,General swearing,اوبس,Obs,General abuse
General abuse,General swearing,اوبی,Obi,General abuse
General abuse,General swearing,یبس,constipation,General abuse
General abuse,General swearing,هَپَلی,Happy,General abuse
General abuse,General swearing,اوشکول,Oshkol,General abuse
General abuse,General swearing,پاستوریزه,pasteurized,General abuse
General abuse,General swearing,بچه مثبت,positive child,General abuse
General abuse,General swearing,تخماتیک,egg,General abuse
General abuse,General swearing,جوات,Jawat,General abuse
General abuse,General swearing,جواد,Javad,General abuse
General abuse,General swearing,خز,fur,General abuse
General abuse,General swearing,خز و خیل,rag tag,General abuse
General abuse,General swearing,رد داده,rejected,General abuse
General abuse,General swearing,رد دادی ,you rejected,General abuse
General abuse,General swearing,زاقارت,Zakhart,General abuse
General abuse,General swearing,چاقال,the knife,General abuse
General abuse,General swearing,سیریش,sirish,General abuse
General abuse,General swearing,فنچ,finch,General abuse
General abuse,General swearing,گلابی,pear,General abuse
General abuse,General swearing,گولاخ,Gulakh,General abuse
General abuse,General swearing,نمودیمون,We showed,General abuse
General abuse,General swearing,نمودن,to do,General abuse
General abuse,General swearing,جق زدن,squeal,General abuse
General abuse,General swearing,پتیاره,petiare,General abuse
General abuse,General swearing,هرزه,fornication,General abuse
General abuse,General swearing,هرزگی,promiscuity,General abuse
General abuse,Paedophilia,بچه باز,open child,General abuse
General abuse,Paedophilia,بچه کن,have a baby,General abuse
General abuse,Paedophilia,لواط,Luat,General abuse
General abuse,Dishonesty,دهن لق,open mouth,General abuse
General abuse,Dishonesty,موذی,insidious,General abuse
General abuse,Dishonesty,رذیل,the villain,General abuse
General abuse,Dishonesty,خایه مال,Khaye Mal,General abuse
General abuse,Dishonesty,جاسوس,the spy,General abuse
Go back,Go back home,برگرد آفریقا,Go back to Africa,Xenophobia
Go back,Go back home,گمشو همونجا که اومدی ازش,Get lost where you came from,Xenophobia
Go back,Go back home,گمشو خونت,lost your blood,Xenophobia
Go back,Go back home,برگرد به,come back to,Xenophobia
Go back,Go back home,گمشو افغانستان,Get lost in Afghanistan,Xenophobia
Go back,Go back home,برگرد عربستان,Go back to Saudi Arabia,Xenophobia
Go back,Go back home,برو دهت,go to your village,Xenophobia
Go back,Go back home,برو دیار خودت,Go to your country,Xenophobia
Homophobia,Anti-gay,بچه کونی,fag,Homophobia
Homophobia,Anti-gay,گی,gay,Homophobia
Homophobia,Anti-gay,همجنس گرا,homosexual,Homophobia
Homophobia,Anti-gay,کونی,Connie,Homophobia
Homophobia,Anti-gay,کیرخور,a glutton,Homophobia
Homophobia,Anti-gay,اوا خواهر,Eva sister,Homophobia
Homophobia,Anti-gay,لواط,Luat,Homophobia
Homophobia,Anti-gay,لواط باز,Open Luat,Homophobia
Homophobia,Anti-gay,لواطی,Levati,Homophobia
Homophobia,Anti-gay,لواط کار,hard work,Homophobia
Homophobia,Anti-gay,پسر باز,gay,Homophobia
Homophobia,Anti-gay,کیردوست,Kirdoust,Homophobia
Homophobia,Anti-lesbian,لزبین,lesbian,Homophobia
Homophobia,Anti-lesbian,لزبو,lesbo,Homophobia
Homophobia,Anti-lesbian,لز ,Lez,Homophobia
Homophobia,Anti-lesbian,کس لیس,who licks,Homophobia
Homophobia,Anti-lesbian,کس خور,cannibals,Homophobia
Homophobia,Anti-lesbian,کسده,slow,Homophobia
Homophobia,Anti-trans,ترنس,trans,Transphobia
Homophobia,Anti-trans,دوجنسه,transgender,Transphobia
Homophobia,Anti-trans,زن دوجنسه,transwomen,Transphobia
Intracommunity slurs,Racially-motivated,افغانی,Afghan,Intracommunity slur
Intracommunity slurs,Racially-motivated,سوسمارخور,Lizard Creek,Intracommunity slur
Intracommunity slurs,Racially-motivated,لر خر,Ler donkey,Intracommunity slur
Intracommunity slurs,Racially-motivated,ترک خر,donkey crack,Intracommunity slur
Intracommunity slurs,Racially-motivated,بمبولی,Bomboli,Intracommunity slur
Intracommunity slurs,Racially-motivated,سیاه,Black,Intracommunity slur
Intracommunity slurs,Racially-motivated,کاکا سیاه,black uncle,Intracommunity slur
Intracommunity slurs,Racially-motivated,سیاه بمبولی,Black bomboli,Intracommunity slur
Intracommunity slurs,Racially-motivated,آفریقایی,African,Intracommunity slur
Intracommunity slurs,Racially-motivated,عرب خر,arab donkey,Intracommunity slur
Intracommunity slurs,Racially-motivated,ملخ خور,Locust Creek,Intracommunity slur
Intracommunity slurs,Racially-motivated,چشم بادومی,almond eyes,Intracommunity slur
Possible slurs,Racial,گوریل,ape,Racism
Possible slurs,Racial,جنگل,jungle,Racism
Possible slurs,Racial,شامپانزه,chimp,Racism
Possible slurs,Racial,میمون,monkey,Racism
Possible slurs,Racial,کاکاسیاه,nigga,Racism
Possible slurs,Racial,اورانگوتان,orangutans,Racism
Possible slurs,Racial,لر خر,Ler donkey,Racism
Possible slurs,Racial,ترک خر,donkey crack,Racism
Possible slurs,Racial,لر نفهم,don't understand,Racism
Possible slurs,Racial,ترک نفهم,don't understand,Racism
Possible slurs,Racial,رشتی بی غیرت,Rashti without zeal,Racism
Possible slurs,Racial,کردا سر می‌برن,The Kurds are moving,Racism
Possible slurs,Antisemitic,صهیونیست,Zionist,Antisemitism
Possible slurs,Antisemitic,صهیونیسم,Zionism,Antisemitism
Possible slurs,Antisemitic,اسرائیلی,Israeli,Antisemitism
Possible slurs,Antisemitic,یهودی,Jew,Antisemitism
Possible slurs,Antisemitic,یهود,Jew,Antisemitism
Possible slurs,Antisemitic,جودیسم,Judaism,Antisemitism
Possible slurs,Antisemitic,یهودیت,Judaism,Antisemitism
Racial term,Anti-black,سیاه پوست,black,Racism
Racial term,Anti-black,آفریقایی,african,Racism
Racial term,Anti-black,بمبولی,Bomboli,Racism
Racial term,Anti-black,بلال حبشی,Bilal Abyssinia,Racism
Racial term,Anti-black,سوخته,Burned,Racism
Racial term,Anti-black,بلال سوخته,burnt cob,Racism
Racial term,Anti-black,کاکا سیاه,black uncle,Racism
Racial term,Anti-black,سیاه بمبولی,Black bomboli,Racism
Racial term,Anti-black,سیه چرده,Sieh Cherde,Racism
Racial term,Anti-black,سیاه سوخته,burnt black,Racism
Racial term,Anti-black,زغال,coal,Racism
Racial term,Islamophobic,مسلمون,Muslims,Islamophobic
Racial term,Islamophobic,اسلامی,islamic,Islamophobic
Racial term,Islamophobic,اسلامی,islamic,Islamophobic
Racial term,Islamophobic,پاکستانی,Pakistani,Islamophobic
Racial term,Islamophobic,امل,Amal,Islamophobic
Racial term,Islamophobic,بسیجی,Basij,Islamophobic
Racial term,Islamophobic,مهر به پیشونی,stamp on the forehead,Islamophobic
Racial term,Islamophobic,حزب اللهی,Hezbollah,Islamophobic
Racial term,Antisemitic,یهودی,jewish,Antisemitism
Racist narrative,Islamphobic,فلسطینیان,Palestinians,Islamophobic
Racist narrative,Islamphobic,امل,Amal,Islamophobic
Racist narrative,Islamphobic,دولا راست شو,"Dola, straighten up",Islamophobic
Racist narrative,Islamphobic,مهر به پیشونی,stamp on the forehead,Islamophobic
Racist narrative,Islamphobic,بسیجی,Basij,Islamophobic
Racist narrative,Islamphobic,عمامه به سر,turban on the head,Islamophobic
Racist narrative,Islamphobic,آخوند,Mullah,Islamophobic
Racist narrative,Islamphobic,ملا,Mullah,Islamophobic
Racist narrative,Islamphobic,دین تروریستی,Terrorist religion,Islamophobic
Racist narrative,Rape,تجاوزگر,the aggressor,Violence
Racist narrative,Rape,متجاوز,the aggressor,Violence
Racist narrative,Rape,زورکنی,force,Violence
Sexist,Anti-woman,جنده,Gendah,Sexism
Sexist,Anti-woman,جنده احساسی,emotional angel,Sexism
Sexist,Anti-woman,فاحشه,whore,Sexism
Sexist,Anti-woman,جنده,Gendah,Sexism
Sexist,Anti-woman,جنده خانم,Mrs. Jinde,Sexism
Sexist,Anti-woman,کسده ,slow,Sexism
Sexist,Anti-woman,کونده,stump,Sexism
Sexist,Anti-woman,جنده خونه,Housekeeper,Sexism
Sexist,Anti-woman,داف,duff,Sexism
Sexist,Female anatomy,کس,who,Sexual
Sexist,Female anatomy,واژن,vagina,Sexual
Sexist,Female anatomy,ممه,teat,Sexual
Sexist,Female anatomy,سینه,chest,Sexual
Sexist,Female anatomy,کلیتوریس,Clitoris,Sexual
Sexist,Female anatomy,سوراخ کون,butthole,Sexual
Sexist,Female anatomy,چوچول,Chuchul,Sexual
Sexual,Female anatomy,باسن,ass,Sexual
Sexual,Female anatomy,کون,booty,Sexual
Sexual,Female anatomy,سینه,breasts,Sexual
Sexual,Female anatomy,کلیتوریس,clit,Sexual
Sexual,Female anatomy,کس,pussy,Sexual
Sexual,Female anatomy,ممه,tits,Sexual
Sexual,Male anatomy,کیر,cock,Sexual
Sexual,Male anatomy,دودول,dick,Sexual
Sexual,Male anatomy,آلت تناسلی,penis,Sexual
Sexual,Male anatomy,شومبول,Shumbul,Sexual
Sexual,Male anatomy,آلت,penis,Sexual
Sexual,Male anatomy,سالار,Salar,Sexual
Sexual,Sex,منی,cum,Sexual
Sexual,Sex,آب منی,Water safety,Sexual
Sexual,Sex,آب کیر,Kir water,Sexual
Sexual,Sex,کردن,to do,Sexual
Sexual,Sex,بکن بکن,do do,Sexual
Sexual,Sex,سکس کردن,have sex,Sexual
Sexual,Sex,سکس,sex,Sexual
Sexual,Rape,تجاوز شده,violated,Violence
Sexual,Rape,متجاوز,the aggressor,Violence
Sexual,Rape,متجاوز گر,aggressor,Violence
Sexual,Rape,تجاوز گر,aggressor,Violence
Sexual,Rape,بکن,do,Violence
Slurs,Anti-Gypsy Roma Traveller,کولی,Gypsy,Anti-GRT
Slurs,Islamophobic,عمامه به سر,raghead,Islamophobic
Slurs,Islamophobic,دستمال به سر,towelhead,Islamophobic
Slurs,Islamophobic,آخوند دوزاری,Mullah Dozari,Islamophobic
Slurs,Islamophobic,آخوند ,Mullah,Islamophobic
Slurs,Islamophobic,ملا,Mullah,Islamophobic
Special_terms,Football-specific,قرمز,Red,Special terms
Special_terms,Football-specific,آبی,Blue,Special terms
Special_terms,Football-specific,لنگی,limp,Special terms
Special_terms,Football-specific,شیش تاییا,Shish Taya,Special terms
Violence,Violent threats,سوختن,burn,Violence
Violence,Violent threats,سوخته,burned,Violence
Violence,Violent threats,چاقو زدن,stab,Violence
Violence,Violent threats,تیر زدن,shoot,Violence
Violence,Violent threats,تیر خورده,shot,Violence
Violence,Death threats,مرده,dead,Violence
Violence,Death threats,بمیر,die,Violence
Violence,Death threats,مردن,dying,Violence
Violence,Death threats,دار زده,hang,Violence
Violence,Death threats,به دار آویخته شده,hanged,Violence
Violence,Death threats,دار زدن,hanging,Violence
Violence,Death threats,بکش,kill,Violence
Violence,Death threats,کشته شده,killed,Violence
Violence,Death threats,کشتن,killing,Violence
Violence,Rape,تجاوز مقعدی,bum raped,Violence
Violence,Rape,تجاوز شده,raped,Violence
Violence,Weaponry,طناب,rope,Violence
Violence,Weaponry,چاقو,Knife,Violence
Violence,Weaponry,کارد,knife,Violence
Violence,Weaponry,تیزی,sharpness,Violence
Violence,Weaponry,قمه,machete,Violence
Violence,Weaponry,تفنگ,Gun,Violence
Violence,Weaponry,سلاح,weapon,Violence
Violence,Weaponry,اسلحه,a gun,Violence
Violence,Weaponry,سلاح گرم,Firearms,Violence
Violence,Weaponry,سلاح سرد,Cold weapon,Violence
Violence,Weaponry,آر پی جی,RPG,Violence
Violence,Weaponry,دوشکا,Dushka,Violence
Violence,Weaponry,موشک,rocket,Violence
Violence,Weaponry,بمب,bomb,Violence
Violence,Weaponry,بمب افکن,Bomber,Violence
Violence,Weaponry,بمب اتم,atom bomb,Violence
Violence,Weaponry,کلت,colt,Violence
Violence,Weaponry,کلاشینکف,Kalashnikov,Violence
Violence,Weaponry,مسلسل,machine gun,Violence
Violence,Weaponry,تیربار,shooting,Violence
Violence,Weaponry,پنجه بکس,Brass knuckles,Violence
Violence,Weaponry,گلوله,bullet,Violence
Violence,Weaponry,تیر,Tir,Violence
Violence,Weaponry,وینچستر,Winchester,Violence
Violence,Weaponry,مولتوف,Moltov,Violence
Violence,Weaponry,کوکتل مولوتوف,Molotov cocktail,Violence
