Category,Subcategory,Local term,English translation,Simple category
Family,Geneology,aleijado,crippled,Family
Family,Geneology,um bando de,a bunch of,Family
Family,Relationships,corno,cuckhold,Family
Family,Relationships,corna,cuckhold,Family
Family,Relationships,chifrudo,girlfriend/wife,Family
Family,Relationships,chifruda,girlfriend/wife,Family
Family,Relationships,cornudo,boyfriend/husband,Family
Family,Relationships,cornuda,boyfriend/husband,Family
General Abuse,General swearing,bastardo,bastard,General abuse
General Abuse,General swearing,cabeça do pinto,(penis head variants),General abuse
General Abuse,General swearing,cabeça do pênis,(penis head variants),General abuse
General Abuse,General swearing,cabeça do pau,(penis head variants),General abuse
General Abuse,General swearing,buceta,vagina,General abuse
General Abuse,General swearing,puta,bitch,General abuse
General Abuse,General swearing,vadia,whore,General abuse
General Abuse,General swearing,bucetinha,vagina,General abuse
General Abuse,General swearing,putinha,bitch,General abuse
General Abuse,General swearing,vadiazinha,whore,General abuse
General Abuse,General swearing,foda,(variants of sex),General abuse
General Abuse,General swearing,transa,(variants of sex),General abuse
General Abuse,General swearing,sexo,(variants of sex),General abuse
General Abuse,General swearing,pinto,(variants of penis),General abuse
General Abuse,General swearing,pau,(variants of penis),General abuse
General Abuse,General swearing,pênis,(variants of penis),General abuse
General Abuse,General swearing,caralho,(variants of penis),General abuse
General Abuse,General swearing,idiota,idiot,General abuse
General Abuse,General swearing,imbecil,imbecile,General abuse
General Abuse,General swearing,bobo,fool,General abuse
General Abuse,General swearing,merda,shit,General abuse
General Abuse,General swearing,cocô,poop,General abuse
General Abuse,General swearing,merdinha,little shit,General abuse
General Abuse,General swearing,puta,bitch,General abuse
General Abuse,General swearing,detestável,obnoxious,General abuse
General Abuse,General swearing,punheteiro,wanker,General abuse
General Abuse,General offensive emoji,:dedo_do_meio:,:middle_finger:,General abuse
General Abuse,General offensive emoji,:rato:,:rat:,General abuse
General Abuse,General offensive emoji,:cobra:,:snake:,General abuse
General Abuse,Paedophilia,pedo,pedo,General abuse
General Abuse,Paedophilia,pedófilo,pedófile,General abuse
General Abuse,Paedophilia,pedófila,pedófile,General abuse
General Abuse,Paedophilia,estuprador,rapist,Violence
General Abuse,Paedophilia,estupro,rape,Violence
General Abuse,Paedophilia,tarado,perverted,General abuse
General Abuse,Paedophilia,tarada,perverted,General abuse
General Abuse,Dishonesty,rato,rat,General abuse
General Abuse,Dishonesty,rata,rat,General abuse
General Abuse,Dishonesty,malandro,rat,General abuse
General Abuse,Dishonesty,malandra,rat,General abuse
General Abuse,Dishonesty,cobra,snake,General abuse
General Abuse,Dishonesty,safada,snake,General abuse
General Abuse,Dishonesty,piriguete,snake,General abuse
General Abuse,Dishonesty,talarica,snake,General abuse
General Abuse,Dishonesty,biscate,snake,General abuse
General Abuse,Dishonesty,falsa,snake,General abuse
Go back,Go back home,Volta pra Africa,go back to Africa,Xenophobia
Go back,Go back home,Se fode lá,fuck off back,Xenophobia
Go back,Go back home,Volta pra casa,go back home,Xenophobia
Go back,Go back home,Volta pra,go back to,Xenophobia
Go back,Go back home,Volta pra Cuba,go back to Cuba,Xenophobia
Homophobia,Anti-gay,viado,gay,Homophobia
Homophobia,Anti-gay,gay,gay,Homophobia
Homophobia,Anti-gay,bichinha,gay,Homophobia
Homophobia,Anti-gay,bicha,gay,Homophobia
Homophobia,Anti-gay,biba,gay,Homophobia
Homophobia,Anti-gay,boiola,gay,Homophobia
Homophobia,Anti-gay,homossexual,gay,Homophobia
Homophobia,Anti-gay,poc,gay,Homophobia
Homophobia,Anti-gay,bicha pão com ovo,gay,Homophobia
Homophobia,Anti-gay,frango,gay,Homophobia
Homophobia,Anti-lesbian,sapatão,lesbian,Homophobia
Homophobia,Anti-lesbian,sapatona,lesbian,Homophobia
Homophobia,Anti-lesbian,lésbica,lesbian,Homophobia
Homophobia,Anti-lesbian,sapata,lesbian,Homophobia
Homophobia,Anti-lesbian,mulher-macho,lesbian,Homophobia
Homophobia,Anti-lesbian,fanchona,lesbian,Homophobia
Homophobia,Anti-lesbian,chupa-charque,lesbian,Homophobia
Homophobia,Anti-lesbian,bate carne,lesbian,Homophobia
Homophobia,Anti-lesbian,colar velcro,lesbian,Homophobia
Homophobia,Anti-lesbian,viada,lesbian,Homophobia
Homophobia,Anti-lesbian,safista,lesbian,Homophobia
Homophobia,Anti-trans,traveco,transgender,Transphobia
Homophobia,Anti-trans,travesti,transgender,Transphobia
Homophobia,Anti-trans,transgênero,transgender,Transphobia
Homophobia,Anti-trans,quase mulher,transgender,Transphobia
Possible slurs,Racial,macaco,ape,Racism
Possible slurs,Racial,macacada,ape,Racism
Possible slurs,Racial,primata,primate,Racism
Possible slurs,Racial,símio,simian,Racism
Possible slurs,Racial,selva,jungle,Racism
Possible slurs,Racial,chimpanzé,chimp,Racism
Possible slurs,Racial,chimpamzé,chimp,Racism
Possible slurs,Racial,macaco,monkey,Racism
Possible slurs,Racial,preto,black,Racism
Possible slurs,Racial,orangotango,orangutan,Racism
Possible slurs,Racial,rastafari,rasta,Racism
Possible slurs,Racial,negão,black,Racism
Possible slurs,Racial,negona,black,Racism
Possible slurs,Antisemitic,nazi,nazi,Political
Possible slurs,Antisemitic,nazista,nazi,Political
Possible slurs,Antisemitic,nazismo,nazism,Political
Possible slurs,Antisemitic,fascismo,fascism,Political
Possible slurs,Antisemitic,neo-nazismo,neo-nazism,Political
Possible slurs,Antisemitic,hitlerismo,hitlerism,Political
Racial term,Anti-aboriginal,indio,native indian,Racism
Racial term,Anti-aboriginal,selvagem,savage,Racism
Racial term,Anti-black,preto,black,Racism
Racial term,Anti-black,negro,black,Racism
Racial term,Anti-black,negão,black,Racism
Racial term,Anti-black,negrão,black,Racism
Racial term,Anti-black,negona,black,Racism
Racial term,Anti-black,negrona,black,Racism
Racial term,Anti-black,crioulo,black,Racism
Racial term,Anti-black,crioula,black,Racism
Racial term,Anti-black,africano,african,Racism
Racial term,Anti-black,negro,more variants of black,Racism
Racial term,Anti-black,pé preto,more variants of black,Racism
Racial term,Anti-black,castanho,more variants of black,Racism
Racial term,Islamophobic,muslim,muçulmano,Islamophobic
Racial term,Islamophobic,islamic,islâmico,Islamophobic
Racial term,Islamophobic,islami,islâmico,Islamophobic
Racial term,Antisemitic,judeu,jewish,Antisemitism
Racist narrative,Anti-black,preto,black person,Racism
Racist narrative,Anti-black,preto bandido,black thug,Racism
Racist narrative,Anti-black,preto criminoso,black criminal,Racism
Racist narrative,Anti-black,preto favelado,black gang,Racism
Racist narrative,Anti-fascists,Antifa,antifa terrorists,Political
Racist narrative,Anti-fascists,fascismo,facism,Political
Racist narrative,Islamphobic,palestinos,palestinians,Islamophobic
Sectarianism,Protestant-Catholic,Crente do cu quente,(Rhyme),Sectarianism
Sectarianism,Protestant-Catholic,Crente,"""believer""",Sectarianism
Sectarianism,Protestant-Catholic,Pecador,sinner,Sectarianism
Sectarianism,Protestant-Catholic,Exú,(Religious Discrimination),Sectarianism
Sectarianism,Protestant-Catholic,Demônio,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,Pata-rachada,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,belzebu,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,tinhoso,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,satanás,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,príncipe das trevas,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,lúcifer,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,diabo,(variants of devil),Sectarianism
Sectarianism,Protestant-Catholic,satã,(variants of devil),Sectarianism
Sexist,Anti-woman,puta,bitch,Sexism
Sexist,Anti-woman,puta sensível,sensitivebitch,Sexism
Sexist,Anti-woman,escória,slag,Sexism
Sexist,Anti-woman,baranga,slapper,Sexism
Sexist,Anti-woman,vagabunda,slut,Sexism
Sexist,Anti-woman,rapariga,wench,Sexism
Sexist,Anti-woman,vadia,whore,Sexism
Sexist,Female anatomy,cu,(variants of anus),Sexism
Sexist,Female anatomy,bunda,(variants of anus),Sexism
Sexist,Female anatomy,ânus,(variants of anus),Sexism
Sexist,Female anatomy,culhão,(variants of anus),Sexism
Sexist,Female anatomy,rabo,(variants of anus),Sexism
Sexist,Female anatomy,menstruação,menstruation,Sexism
Sexist,Female anatomy,aqueles dias,"""those days""",Sexism
Sexist,Female anatomy,mar vermelho,"""red sea""",Sexism
Sexist,Female anatomy,buceta,(variants of vagina),Sexism
Sexist,Female anatomy,vagina,(variants of vagina),Sexism
Sexist,Female anatomy,xereca,(variants of vagina),Sexism
Sexist,Female anatomy,xoxota,(variants of vagina),Sexism
Sexist,Female anatomy,xota,(variants of vagina),Sexism
Sexist,Female anatomy,xexeca,(variants of vagina),Sexism
Sexist,Female anatomy,grelo,(variants of vagina),Sexism
Sexist,Female anatomy,grelinho,(variants of vagina),Sexism
Sexist,Female anatomy,rachada,(variants of vagina),Sexism
Sexist,Female anatomy,xibiu,(variants of vagina),Sexism
Sexist,Female anatomy,xana,(variants of vagina),Sexism
Sexist,Female anatomy,xaninha,(variants of vagina),Sexism
Sexual,Female anatomy,rabo,(ass variants),Sexual
Sexual,Female anatomy,bunda,(ass variants),Sexual
Sexual,Female anatomy,cavala,(ass variants),Sexual
Sexual,Female anatomy,traseiro,(ass variants),Sexual
Sexual,Female anatomy,cu,(ass variants),Sexual
Sexual,Female anatomy,ânus,(ass variants),Sexual
Sexual,Female anatomy,brioco,(ass variants),Sexual
Sexual,Female anatomy,anel,(ass variants),Sexual
Sexual,Female anatomy,botico,(ass variants),Sexual
Sexual,Female anatomy,peitos,(breasts variants),Sexual
Sexual,Female anatomy,faróis,(breasts variants),Sexual
Sexual,Female anatomy,mamas,(breasts variants),Sexual
Sexual,Female anatomy,tetas,(breasts variants),Sexual
Sexual,Female anatomy,holofotes,(breasts variants),Sexual
Sexual,Female anatomy,para-choques,(breasts variants),Sexual
Sexual,Female anatomy,clitóris,(breasts variants),Sexual
Sexual,Female anatomy,buceta,(breasts variants),Sexual
Sexual,Female anatomy,vagina,(breasts variants),Sexual
Sexual,Female anatomy,xereca,(breasts variants),Sexual
Sexual,Female anatomy,xoxota,(breasts variants),Sexual
Sexual,Female anatomy,xota,(breasts variants),Sexual
Sexual,Female anatomy,xexeca,(breasts variants),Sexual
Sexual,Female anatomy,grelo,(breasts variants),Sexual
Sexual,Female anatomy,grelinho,(breasts variants),Sexual
Sexual,Female anatomy,rachada,(breasts variants),Sexual
Sexual,Female anatomy,xibiu,(breasts variants),Sexual
Sexual,Female anatomy,xana,(breasts variants),Sexual
Sexual,Female anatomy,xaninha,(breasts variants),Sexual
Sexual,Male anatomy,pau,(penis variants),Sexual
Sexual,Male anatomy,pinto,(penis variants),Sexual
Sexual,Male anatomy,pênis,(penis variants),Sexual
Sexual,Male anatomy,cacete,(penis variants),Sexual
Sexual,Male anatomy,caralho,(penis variants),Sexual
Sexual,Male anatomy,rola,(penis variants),Sexual
Sexual,Male anatomy,cabeça lisa,(penis variants),Sexual
Sexual,Male anatomy,salame,(penis variants),Sexual
Sexual,Male anatomy,salsicha,(penis variants),Sexual
Sexual,Male anatomy,salsichão,(penis variants),Sexual
Sexual,Male anatomy,pipiu,(penis variants),Sexual
Sexual,Male anatomy,choriço,(penis variants),Sexual
Sexual,Male anatomy,pica,(penis variants),Sexual
Sexual,Male anatomy,benga,(penis variants),Sexual
Sexual,Male anatomy,bengala,(penis variants),Sexual
Sexual,Male anatomy,palhaço,(penis variants),Sexual
Sexual,Male anatomy,pila,(penis variants),Sexual
Sexual,Male anatomy,piça,(penis variants),Sexual
Sexual,Male anatomy,piçalho,(penis variants),Sexual
Sexual,Male anatomy,pichota,(penis variants),Sexual
Sexual,Male anatomy,banana,(penis variants),Sexual
Sexual,Male anatomy,piroca,(penis variants),Sexual
Sexual,Male anatomy,bitola,(penis variants),Sexual
Sexual,Male anatomy,mangalho,(penis variants),Sexual
Sexual,Male anatomy,vara,(penis variants),Sexual
Sexual,Male anatomy,piru,(penis variants),Sexual
Sexual,Male anatomy,ovos,(penis variants),Sexual
Sexual,Sex,esperma,(semen variants),Sexual
Sexual,Sex,gozo,(semen variants),Sexual
Sexual,Sex,leitinho,(semen variants),Sexual
Sexual,Sex,suco de pica,(semen variants),Sexual
Sexual,Sex,sêmen,(semen variants),Sexual
Sexual,Sex,ejaculação,(semen variants),Sexual
Sexual,Sex,desporra,(semen variants),Sexual
Sexual,Sex,porra,(semen variants),Sexual
Sexual,Rape,estuprado,raped,Sexual
Sexual,Rape,estupro,rape,Sexual
Sexual,Rape,abuso,abuse,Sexual
Sexual,Rape,abuso sexual,sexual abuse,Sexual
Sexual,Rape,violação,violation,Sexual
Slurs,Anti-black,bastardo preto,black bastard,Racism
Slurs,Anti-black,puta preta,black bitch,Racism
Slurs,Anti-black,vadia preta,black cunt,Racism
Slurs,Anti-black,escória preta,black scum,Racism
Slurs,Anti-black,merda de pretos,black shit,Racism
Slurs,Anti-black,merda de pretos,black shite,Racism
Slurs,Anti-black,cobra negra,black snake,Racism
Slurs,Anti-black,bandido preto,black thug,Racism
Slurs,Anti-black,pretinho,blackie,Racism
Slurs,Anti-black,nêgo,blackie,Racism
Slurs,Anti-black,moreno,coloured,Racism
Slurs,Anti-black,mulato,colored,Racism
Slurs,Anti-black,negro,negro,Racism
Slurs,Anti-black,preto,nig,Racism
Slurs,Anti-black,preto,nigger,Racism
Slurs,Anti-black,preto,niggie,Racism
Slurs,Anti-black,preto,nxgger,Racism
Slurs,Anti-Asian,japinha,chink,Racism
Slurs,Anti-Asian,chinoca,chinkie,Racism
Slurs,Anti-Asian,canibais,chinks,Racism
Slurs,Anti-Asian,japa,jap,Racism
Special terms,Football-specific,viado,homossexual,Special Terms
Special terms,Football-specific,pó de arroz,homossexual,Special Terms
Special terms,Football-specific,Ladrão,thug,Special Terms
Special terms,Football-specific,pobre,poor,Special Terms
Special terms,Football-specific,viado,homossexual,Special Terms
Special terms,Football-specific,gay,homossexual,Special Terms
Violence,Violent threats,queimar,burn,Violence
Violence,Violent threats,queimado,burned,Violence
Violence,Violent threats,esfaquear,stab,Violence
Violence,Violent threats,atirar,shoot,Violence
Violence,Violent threats,tiro,shot,Violence
Violence,Violent threats,baleado,shot,Violence
Violence,Death threats,morto,dead,Violence
Violence,Death threats,morrer,die,Violence
Violence,Death threats,morrendo,dying,Violence
Violence,Death threats,enforcar,hang,Violence
Violence,Death threats,enforcado,hanged,Violence
Violence,Death threats,enforcando,hanging,Violence
Violence,Death threats,matar,kill,Violence
Violence,Death threats,matado,killed,Violence
Violence,Death threats,matando,killing,Violence
Violence,Death threats,assassinar,kill,Violence
Violence,Death threats,assasinado,kill,Violence
Violence,Death threats,assassinando,kill,Violence
Violence,Rape,estuprada,raped,Violence
Violence,Rape,#diganão,"""#sayno""",Violence
Violence,Weaponry,corda,rope,Violence
Violence,Weaponry,faca,knife,Violence
Violence,Weaponry,arma de fogo,knife,Violence
Violence,Weaponry,arma,knife,Violence
Sexist,Anti-woman,"Se é bonitinha, que vá posar para a Playboy, não trabalhar com futebol",If she is pretty she should go pose for Playboy instead of working in football,Homophobia
Homophobic,Anti-gay,bambi,babydeer/homophpbic slur,Homophobia
Homophobic,Anti-gay,bicha,faggot,Homophobia
Slurs,Anti-black,macaco,monkey,Racism
Slurs,Anti-black,preto,nigger,Racism
Homophobic,Anti-gay,viado,faggot,Homophobia
Homophobic,Anti-gay,veado,faggot,Homophobia
